Facility Type,License Number,Entity Name,Camis Trade Name,Address Bldg,Address Street,Address Location,Address City,Address State,Address Zip Code,Telephone Number,Number of Spaces
Parking Lot,1326562,GREEN TERMINAL LLC,,3010,RIVERDALE AVENUE,,BRONX,NY,10463,7187085262,60
Parking Lot,1331210,EXPERT SERVICE STATION INC.,,1866,WESTCHESTER AVENUE,,BRONX,NY,10472,7188225949,15
Parking Lot,1331863,"TARGEE PARKING, LLC.",,49,TARGEE STREET,,STATEN ISLAND,NY,10304,9173062415,23
Parking Lot,1338647,"198 COLUMBIA HEIGHTS, LLC",,262,PACIFIC STREET,,BROOKLYN,NY,11201,7188585556,50
Parking Lot,1340052,NYULMC E GARAGE CORP,,333,EAST   38 STREET,,NEW YORK,NY,10016,2127367171,146
Parking Lot,1340197,NYULMC B PARKING CORP,,400-424,EAST   34 STREET,,NEW YORK,NY,10016,2127367171,128
Parking Lot,1351793,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",,30,WEST  141 STREET,,NEW YORK,NY,10037,2125025490,64
Parking Lot,1359316,KO HYONG INC,KO HYONG TRUCK PARKING,5004,73RD PL,,WOODSIDE,NY,11377,7187867844,80
Parking Lot,1250917,"GREEN, CHARLES E.",NEIGHBORHOOD PARKING FACILITY,2043,WEBSTER AVENUE,,BRONX,NY,10457,6467527366,20
Parking Lot,1251238,JTE SERVICE STATION INC,,242,DYCKMAN STREET,,NEW YORK,NY,10034,2125694700,24
Parking Lot,1264918,G & M PARKING GARAGE CORP.,,1100,FRANKLIN AVENUE,,BRONX,NY,10456,7184839458,36
Parking Lot,1271797,"C & S PARKING GARAGE, INC.",,1208,FRANKLIN AVENUE,,BRONX,NY,10456,6465336409,32
Parking Lot,1274218,CALAMARAS REALTY CORPORATION,,Nov-55,49 AVENUE,,LONG ISLND CITY,NY,11101,9174179352,100
Parking Lot,1280753,"ROYAL CAR PARK, LLC",,86-90,WARREN STREET,,NEW YORK,NY,10007,2122216111,52
Parking Lot,1287869,A AND E PARKING LLC,,688,BROADWAY,,NEW YORK,NY,10012,7183750093,23
Parking Lot,1290052,STANDARD PARKING CORPORATION,,90-01,168 STREET,,JAMAICA,NY,11432,2129163480,253
Parking Lot,1298623,"EDISON NY PARKING, LLC",,76,11 AVENUE,,NEW YORK,NY,10011,2126336259,380
Parking Lot,1301644,"MY NEW PARKING, INC.",,1600,SEDGWICK AVENUE,,BRONX,NY,10453,3475388602,175
Parking Lot,1314114,PEAK TIME PARKING CORP.,,535,WEST 159 STREET,,NEW YORK,NY,10032,2129424295,75
Parking Lot,1323643,"DECATUR FAST PARK, INC.",,59-60,DECATUR STREET,,RIDGEWOOD,NY,11385,9174008562,98
Parking Lot,1328897,IMPERIAL PARKING US INC,IMPARK - SOUTHFIELD LOT,120-01,ROOSEVELT AVENUE,,FLUSHING,NY,11368,2129378660,"1,790"
Parking Lot,1328904,IMPERIAL PARKING US INC,IMPARK CITIFIELD PARING LOT,126-01,ROOSEVELT AVENUE,,FLUSHING,NY,11368,2129378660,"6,640"
Parking Lot,1334442,MANHATTAN PARKING EAST 12TH ST. CORP.,,74,3 AVENUE,,NEW YORK,NY,10003,2124903460,72
Parking Lot,1334946,K.J.L. PROPERTY MANAGEMENT CORP.,,147-37,ARCHER AVENUE,,JAMAICA,NY,11435,7182971049,50
Parking Lot,1338829,PROPARK AMERICA NEW YORK LLC,,171,WEST  230 STREET,,BRONX,NY,10463,9144786300,150
Parking Lot,1341905,CHAMPION PARKING 24 LLC,,111-115,E 24 STREET,,NEW YORK,NY,10010,2123085959,45
Parking Lot,1344256,"ROCKWELL CAR PARK, LLC",,29-31,FLATBUSH AVENUE,AKA 572-578 FULTON ST,BROOKLYN,NY,11217,2129966363,75
Parking Lot,1345872,PARKING SPACES OF THIRD AVE INC,,514,EAST  178 STREET,,BRONX,NY,10457,7189334893,90
Parking Lot,1346794,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",,2300,FIFTH AVENUE,,NEW YORK,NY,10037,2125025490,66
Parking Lot,1352199,"FEI LONG MARKET, INC",,6301,8 AVENUE,,BROOKLYN,NY,11220,7186800118,115
Parking Lot,1356777,JFK LONG TERM PARKING INC,,12202,S CONDUIT AVE,,JAMAICA,NY,11434,7188348400,408
Parking Lot,1323621,"ENTERPRISE GOLD PARKING, LLC",,306,GOLD STREET,,BROOKLYN,NY,11201,2126270012,122
Parking Lot,1335461,NYC FIVE SERVICE CORP.,,456,ELEVENTH AVENUE,AKA 456-458 11 AVENUE,NEW YORK,NY,10018,2126957878,20
Parking Lot,1336402,"G.F. PARKING, INC.",,537-539,WEST  211 STREET,,NEW YORK,NY,10034,2019869816,22
Parking Lot,1340500,CITY FUELS LLC,,4353,BROADWAY,,NEW YORK,NY,10033,2127400001,5
Parking Lot,1341239,MYRTLE GARAGE CORP,,225,FLATBUSH AVENUE EXTENSION,,BROOKLYN,NY,11201,2127367171,60
Parking Lot,1345655,"NEW YORK PARKING, LLC",,81,MERCER STREET,,NEW YORK,NY,10012,9176622430,21
Parking Lot,1348470,J & P PARKING CORP,,1150,WEBSTER AVENUE,,BRONX,NY,10456,6464047585,149
Parking Lot,1348479,K & F PARKING CORP,,1150,RIVER AVENUE,,BRONX,NY,10452,6464047505,74
Parking Lot,1353957,"CENTRAL PARKING SYSTEMS OF NEW YORK, INC",,3030,NORTHERN BLVD,,ASTORIA,NY,11101,2125025490,99
Parking Lot,1357474,ALL PARKING CORP,RUSH PARKING,5051,BROADWAY,,NEW YORK,NY,10034,6464382955,100
Parking Lot,1357841,ASTORIA NY HOLDINGS LLC,U-SAVE CAR & TRUCK RENTAL,8415,ASTORIA BLVD,,EAST ELMHURST,NY,11370,7185657222,30
Parking Lot,1359929,MANAGEMENT 1040 LLC,,980,E 13TH ST,,BROOKLYN,NY,11230,7183147722,20
Parking Lot,1361271,MP PEARL LLC,,2510,WESTCHESTER AVE,,BRONX,NY,10461,2124903460,131
Parking Lot,1360243,STRONG PARKING CORP,,363-367,E 138TH ST,,BRONX,NY,10454,7184503440,125
Parking Lot,1361558,"189 SCHERMERHORN CAR PARK, LLC",,189,SCHERMERHORN STREET,,BROOKLYN,NY,11201,2129966363,150
Parking Lot,1280864,ACQ-HAMM 7W21 PARKING LLC,,7,WEST   21 STREET,,NEW YORK,NY,10010,2122436540,76
Parking Lot,1289557,DO GOOD AUTOMOTIVE INC,,2173,GRAND CONCOURSE,,BRONX,NY,10453,7183643939,20
Parking Lot,1298275,MT TOWN CORP,,2801,JEROME AVENUE,,BRONX,NY,10468,7189332734,100
Parking Lot,1299497,"NEW BRONX RIVER PARKING, INC",,1185,BRONX RIVER AVENUE,,BRONX,NY,10472,7183281240,80
Parking Lot,1303478,FIVE BROTHER'S PARKING CORP,,1740-1746,ANDREWS AVENUE,,BRONX,NY,10463,6462258626,125
Parking Lot,1303853,WESTBURY REALTY LLC,,1184,RIVER AVENUE,,BRONX,NY,10452,7185373101,88
Parking Lot,1305312,WEST 46 ST GARAGE LLC,,305-7,WEST   46 STREET,,NEW YORK,NY,10036,2128322066,75
Parking Lot,1307263,"FORDHAM PETROLEUM, LLC",,296,WEST FORDHAM ROAD,,BRONX,NY,10468,7183655624,75
Parking Lot,1308591,"ADAMS TOWER PARTNER, L.L.C.",,351,EAST   84 STREET,,NEW YORK,NY,10028,2126281994,92
Parking Lot,1309374,"242-248 NEWKIRK AVENUE REALTY, LLC",,244,NEWKIRK AVENUE,,BROOKLYN,NY,11230,7189836477,15
Parking Lot,1313602,STANDARD PARKING CORPORATION,,951,RIVER AVENUE,,BRONX,NY,10451,2129163480,668
Parking Lot,1316193,"PARKING J, INC.",,2102,JEROME AVENUE,,BRONX,NY,10453,3472977922,47
Parking Lot,1317520,GM PARKING GROUP INC,,1171,ATLANTIC AVENUE,,BROOKLYN,NY,11216,7186384977,120
Parking Lot,1321612,SOPHIE PARKING INC,,1042,LOWELL STREET,,BRONX,NY,10459,3475776076,39
Parking Lot,1325517,G S JEROME SERVICES INC.,,2895,JEROME AVENUE,,BRONX,NY,10468,7187334704,25
Parking Lot,1330321,LOS TAXITAS PARKING LOT CORP.,,3835,10 AVENUE,,NEW YORK,NY,10034,9176972889,30
Parking Lot,1334100,"MP 44, LLC",,322-326,WEST   44 STREET,,NEW YORK,NY,10036,2124903476,77
Parking Lot,1337563,"MAPLE AVENUE MARINA, LLC",,1904,SURF AVENUE,,BROOKLYN,NY,11224,6316656001,808
Parking Lot,1338621,QUIK PARK HUDSON 200 LLC,,200,RIVERSIDE BOULEVARD,,NEW YORK,NY,10069,2128322066,284
Parking Lot,1339578,B K PARKING GR0UP INC,,205,WEST FORDHAM ROAD,,BRONX,NY,10468,7187331013,59
Parking Lot,1346835,ENTERPRISE 49 PARKING LLC,,677,11 AVENUE,,NEW YORK,NY,10019,2125643199,107
Parking Lot,1348170,JUSLEA II INC.,,2724,HEATH AVENUE,,BRONX,NY,10463,3479232609,22
Parking Lot,1361126,GOTHAM PARKING LLC,,13,GOLD ST,,NEW YORK,NY,10038,2129799815,9
Parking Lot,1279332,N.N.I. ENTERPRISES LTD.,,1762,SEDDON STREET,,BRONX,NY,10461,7185904777,150
Parking Lot,1279598,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,3261,WESTCHESTER AVENUE,,BRONX,NY,10461,2125025490,40
Parking Lot,1281650,"BARON, RAFAEL",PARKING SERVICES,45-66,DAVIS STREET,,LONG ISLND CITY,NY,11101,9175667537,80
Parking Lot,1282474,AMAMCA PARKING TWO INC.,,1963-1967,GRAND CONCOUSRE,,BRONX,NY,10453,9172920463,100
Parking Lot,1301176,TRY PROPERTIES LLC,,136-78,ROOSEVELT AVENUE,,FLUSHING,NY,11354,9173352775,39
Parking Lot,1303384,QUIK PARK CENTRAL PARK LLC,,1880,BROADWAY,,NEW YORK,NY,10023,2128322066,162
Parking Lot,1334951,K.J.L. PROPERTY MANAGEMENT CORP.,,92-15,147 PLACE,,JAMAICA,NY,11435,7182971049,50
Parking Lot,1335207,"PARKING COMPANY OF AMERICA AIRPORTS, LLC",AVISTAR AIRPORT PARKING,110-00,ROCKAWAY BOULEVARD,,OZONE PARK,NY,11420,7183222221,500
Parking Lot,1341969,FIH ENTERPRISE INC,,1475,MCCOMBS ROAD,,BRONX,NY,10452,9999999999,99
Parking Lot,1342009,DANESPARKING CORP,,53,EAST  177 STREET,,BRONX,NY,10453,3472700247,46
Parking Lot,1343022,RIVERDALE OSBORNE TOWERS HOUSING ASSOCIATES LLC,,420,WATKINS ST,,BROOKLYN,NY,11212,7186011483,268
Parking Lot,1343443,"CANAL PARKING MGMT, LLC",,335,CANAL STREET,,NEW YORK,NY,10013,2127957275,89
Parking Lot,1347212,PITKIN PARKING INC.,,402,ROCKAWAY AVENUE,AKA 402-406 ROCKAWAY AVENUE,BROOKLYN,NY,11212,7182905212,75
Parking Lot,1348505,K & F PARKING CORP.,,3604,JEROME AVENUE,,BRONX,NY,10456,6464047585,125
Parking Lot,1351661,"FORDHAM NEIGHBORS PARKING, LLC",,4452,BROADWAY,,NEW YORK,NY,10040,9172920462,50
Parking Lot,1356588,SURF MANAGEMENT LLC,,1625,SURF AVENUE,,BROOKLYN,NY,11224,9175840383,100
Parking Lot,1360731,119 PARKING LOT CORP,,1414-24,CROMWELL AVE,,BRONX,NY,10452,718???????,70
Parking Garage,919848,AUTO STORAGE SYSTEMS INC,AUTO STORAGE SYSTEMS,827,STERLING PLACE,,BROOKLYN,NY,11216,7184939800,450
Parking Garage,921582,ARCHIVES GARAGE CORP,ARCHIVES GARAGE,666,GREENWICH STREET,,NEW YORK,NY,10014,2129727470,97
Parking Garage,924489,CHAMPION BROADWAY PARKING CORP,,60,EAST    8 STREET,60-68 EAST 8 STREET,NEW YORK,NY,10003,2122493344,169
Parking Garage,928832,OLIANTHA GARAGE CORP.,OLIANTHA GARAGE,102,WEST  107 STREET,,NEW YORK,NY,10025,2128730135,188
Parking Garage,948602,82ND ST. PARKING GARAGE CORP.,,35-55,82 STREET,,JACKSON HEIGHTS,NY,11372,7187794774,139
Parking Garage,959289,"919 THIRD AVENUE GARAGE COMPANY, L.L.C.",,919,3 AVENUE,,NEW YORK,NY,10022,2128887400,316
Parking Garage,966973,THE SOCIETY OF NEW YORK HOSPITAL,,525,EAST   68 STREET,GARAGE,NEW YORK,NY,10021,2127461969,220
Parking Garage,968559,EFFICIENT PARKING LLC,,170,WEST   23 STREET,AKA 215-225  7 AVENUE,NEW YORK,NY,10011,2126869800,105
Parking Garage,977109,F & F E 70 ST CORP,,10,EAST   70 STREET,,NEW YORK,NY,10021,2125359866,24
Parking Garage,982918,331 50 STREET PARKING CORP,,336,WEST   51 STREET,,NEW YORK,NY,10019,2127373279,124
Parking Garage,999985,CENTRAL PARKING SYSTEM OF NEW YORK INC,,115-143,FORT WASHINGTON AVENUE,,NEW YORK,NY,10032,2123052718,"1,365"
Parking Garage,1005482,EAST 24 GARAGE CORP,,214,EAST   24 STREET,,NEW YORK,NY,10010,2124480725,37
Parking Garage,1007334,G & R GARAGE INC,,230,EAST  149 STREET,,BRONX,NY,10451,2127533100,750
Parking Garage,1009614,"DISCOUNT PARKING, INC",,180,ASHLAND PLACE,,BROOKLYN,NY,11217,7182320200,316
Parking Garage,1010038,PARK GATE PARKING INC,,750,COLUMBUS AVENUE,,NEW YORK,NY,10025,2127367171,80
Parking Garage,1010916,375 HUD PARKING LLC,,375,HUDSON STREET,,NEW YORK,NY,10014,2126869800,100
Parking Garage,1012474,ZETA PARKING CORP,,213,EAST   80 STREET,,NEW YORK,NY,10021,2126501988,51
Parking Garage,1013511,MTP OPERATING CORP,,514,WEST   49 STREET,514-540,NEW YORK,NY,10019,2125755335,240
Parking Garage,1016447,PARADISE GARAGE CORP,,62-60,99 STREET,,REGO PARK,NY,11374,2127367171,202
Parking Garage,1021031,136 W 40 PARKING LLC,,1411,BROADWAY,1411-1429 AKA 131 W 39 STREET,NEW YORK,NY,10018,2126869800,150
Parking Garage,1026633,403 LAFAYETTE LLC,,403,LAFAYETTE STREET,,NEW YORK,NY,10003,2122541263,267
Parking Garage,1030813,"PLAZA CAR PARK, LLC",,02-Oct,PLAZA STREET,A/K/A 405 FLATBUSH AVENUE,BROOKLYN,NY,11238,2122216111,69
Parking Garage,1033066,"PRIOR PARKING, LLC",,40-50,WEST   61 STREET,39-45 WEST 60 ST,NEW YORK,NY,10023,2126869800,205
Parking Garage,1039043,95 WORTH LLC,,336,BROADWAY,AKA WORTH STREET,NEW YORK,NY,10013,2126869800,114
Parking Garage,1070436,92ND REALTY LLC,,441,EAST   92 STREET,,NEW YORK,NY,10128,2128609627,137
Parking Garage,1070439,HAMILTON REALTY LLC,,1735,YORK AVENUE,,NEW YORK,NY,10128,2122899673,92
Parking Garage,1078473,2910 ATLANTIC PARKING CORP,,188,WEST  230 STREET,,BRONX,NY,10463,7183648350,150
Parking Garage,1081571,56TH REALTY LLC,,300,EAST   56 STREET,,NEW YORK,NY,10022,2123088107,300
Parking Garage,1097071,MTP 59 ST LLC,,641,WEST   59 STREET,,NEW YORK,NY,10019,2125755335,537
Parking Garage,1097891,CROTONA PARKWAY GARAGE INC.,,1976,CROTONA PARKWAY,,BRONX,NY,10460,7186206177,101
Parking Garage,1105864,EAST 79TH STREET PARKING LLC,,505,EAST   79 STREET,,NEW YORK,NY,10021,2124903460,57
Parking Garage,1116799,EAST 97TH PARKING CORP,,175,EAST   96 STREET,,NEW YORK,NY,10128,2127367171,209
Parking Garage,1117862,DYNAMIC PARKING LLC,,222,EAST   41 STREET,,NEW YORK,NY,10017,2126869800,76
Parking Garage,1117868,RAPID EAST 87TH CORP,,55,EAST   87 STREET,,NEW YORK,NY,10128,2128314818,57
Parking Garage,1126181,F&S PARKING LLC,,331-333,EAST   75 STREET,,NEW YORK,NY,10021,2123272626,25
Parking Garage,1127531,CENTRAL PARKING SYSTEM OF NEW YORK INC,,330,EAST   61 STREET,,NEW YORK,NY,10021,2126296602,75
Parking Garage,1127867,1330 SIXTH PARKING LLC,,57-59,WEST   53 STREET,,NEW YORK,NY,10019,2126869800,225
Parking Garage,1129469,68-60 AUSTIN STREET REALTY CORP,,68-60,AUSTIN STREET,SUITE 113,FOREST HILLS,NY,11375,7182681085,85
Parking Garage,1130359,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",,403-407,EAST   60 STREET,,NEW YORK,NY,10022,2126296602,168
Parking Garage,1133061,CHAMPION 221 LLC,,216,CENTRAL PARK SOUTH,,NEW YORK,NY,10019,2123085959,44
Parking Garage,1137035,KINNEY PARKING SYSTEM INC.,CENTRAL PARKING SYSTEM,1153-67,YORK AVENUE,420 EAST 63RD STREET,NEW YORK,NY,10021,2126296602,433
Parking Garage,1141698,PINE PARKING CORP,,111-115,VARICK STREET,,NEW YORK,NY,10013,8007985701,183
Parking Garage,1143750,IMPARK 92 LLC,,101-111,WEST   91 STREET,,NEW YORK,NY,10024,2129378660,106
Parking Garage,1146716,BROTHERS CAR PARK LLC,,180,MONTAGUE STREET,,BROOKLYN,NY,11201,2122216111,81
Parking Garage,1154973,ANN PARK LLC,,57-61,ANN STREET,,NEW YORK,NY,10038,2127143521,276
Parking Garage,1155071,69 EAST LLC,,200,EAST  69TH STREET,,NEW YORK,NY,10021,2125643199,200
Parking Garage,1159592,PATRIOT PARKING LLC,,308-332,GREENWICH STREET,,NEW YORK,NY,10013,2126869800,232
Parking Garage,1168355,TORI OPERATING CORP,,241-245,WEST   26 STREET,,NEW YORK,NY,10001,2126858314,120
Parking Garage,1178854,STANDARD PARKING CORP,,200,PARK AVENUE,,NEW YORK,NY,10017,2125990184,315
Parking Garage,1180977,NEW GARDEN GARAGE LLC,MEYERS PARKING,227-237,WEST 30TH STREET,,NEW YORK,NY,10001,7185025490,"1,500"
Parking Garage,1181507,99 PARK AVENUE CORP,,99,PARK AVENUE,,NEW YORK,NY,10016,2128661000,75
Parking Garage,1181894,HOPE PARKING INC.,,400,EAST   84 STREET,,NEW YORK,NY,10028,2124903460,63
Parking Garage,1182377,PRONTO PARKING CORP,,169,EAST 65TH STREET,,NEW YORK,NY,10021,2124903460,70
Parking Garage,1187112,"59 AND 5TH PARKING, LLC",,767,5 AVENUE,,NEW YORK,NY,10022,2126869800,136
Parking Garage,1188527,30 GARAGE CORP.,,30,EAST END AVENUE,,NEW YORK,NY,10028,2127367171,51
Parking Garage,1189911,JORDAN I PARKING LLC,,70-31,108 STREET,,QUEENS,NY,11375,2127511080,101
Parking Garage,1191060,"785 GARAGE, CORP",,785,5TH AVENUE,,NEW YORK,NY,10022,2127367171,17
Parking Garage,1191722,COSMO PARKING LLC,,360,WEST   43 STREET,,NEW YORK,NY,10036,2129562280,105
Parking Garage,1192294,RICANT PARKING LLC,,443,EAST 49TH STREET,,NEW YORK,NY,10017,2126887666,150
Parking Garage,1192937,QUIK PARK EAGLE LLC,,240,EAST   41 STREET,,NEW YORK,NY,10017,2128322066,74
Parking Garage,1198454,"581 ST. JOHNS PLACE, LLC",,581,ST JOHNS PLACE,,BROOKLYN,NY,11238,7188588426,18
Parking Garage,1201681,KINNEY PARKING SYSTEM INC.,CENTRAL PARKING SYSTEM,224,MULBERRY STREET,224-228,NEW YORK,NY,10012,2125025490,150
Parking Garage,1202311,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,200,EAST 65 STREET,200-10,NEW YORK,NY,10021,2125022490,153
Parking Garage,1204604,KINNEY PARKING SYSTEM INC,CENTRAL PARKING SYSTEM,211-15,WEST   87 STREET,A/K/A 214-16 WEST 88 STREET,NEW YORK,NY,10024,2125025490,131
Parking Garage,1205940,"IMPERIAL PARKING (U.S.), INC.",,60,EAST   12 STREET,,NEW YORK,NY,10003,2129378660,27
Parking Garage,1213801,IMPARK 85 LLC,,81-89,EAST END AVENUE,601-611 EAST 83 ST,NEW YORK,NY,10028,2129378660,91
Parking Garage,1215560,STANDARD PARKING CORPORATION,,48-18,5 STREET,,LONG ISLND CITY,NY,11109,7187844966,527
Parking Garage,1226136,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",,1470,MADISON AVENUE,1470-80 MADISON AVENUE,NEW YORK,NY,10029,2125025490,145
Parking Garage,1227911,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,159-02,JAMAICA AVENUE,,QUEENS,NY,11432,7185260156,351
Parking Garage,1231677,STANDARD PARKING CORPORATION,,96-05,QUEENS BOULEVARD,,REGO PARK,NY,11374,7188974833,"1,265"
Parking Garage,1232459,39TH AND EIGHTH PARKING LLC,,310-312,WEST   39 STREET,,NEW YORK,NY,10018,2126869800,171
Parking Garage,1232880,MURRAY 38 PARKING LLC,,155,EAST   38 STREET,,NEW YORK,NY,10016,2126869800,67
Parking Garage,1233173,FLATIRON 20 PARKING LLC,,19,WEST   20 STREET,,NEW YORK,NY,10011,2126869800,14
Parking Garage,1233434,FLATIRON 20 PARKING LLC,,2125,WEST   20 STREET,,NEW YORK,NY,10010,2126869800,292
Parking Garage,1241570,"MANHATTAN PARKING 110,LLC",,543,WEST  110 STREET,,NEW YORK,NY,10025,2124903480,190
Parking Garage,1242162,SYLVAN KISSENA GARAGE LLC,,43-70,KISSENA BOULEVARD,,QUEENS,NY,11355,7185759440,162
Parking Garage,1242759,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,1292,PARK AVENUE,,NEW YORK,NY,10029,2125025490,581
Parking Garage,1244293,PACIFIC PARKING LLC,,700,PACIFIC STREET,,BROOKLYN,NY,11217,2033212129,170
Parking Garage,1244445,"ALLIED JAMAICA, LLC",,88-11,165 STREET,,JAMAICA,NY,11432,7182633800,269
Parking Garage,1245036,WELCOME PARKING LIMITED LIABILITY COMPANY,,601,AMBOY STREET,,BROOKLYN,NY,11212,7182405700,950
Parking Garage,1245513,"MP WOOD HULL, LLC.",,752-772,BROADWAY,AKA 129-183 THROOP AVENUE,BROOKLYN,NY,11206,2124903460,617
Parking Garage,1246951,PLAZA 48 PARKING LLC,,326-336,EAST   49 STREET,,NEW YORK,NY,10017,2126869800,29
Parking Garage,1251102,JENUWEN CAR PARK INC.,,580,FLATBUSH AVENUE,,BROOKLYN,NY,11225,2122216111,88
Parking Garage,1251117,QUIK PARK 48TH STREET LLC,,300-04,EAST   48 STREET,,NEW YORK,NY,10017,2128322066,51
Parking Garage,1251120,"CONEY CAR PARK, LLC",,346,CONEY ISLAND AVENUE,,BROOKLYN,NY,11218,2122216111,67
Parking Garage,1257438,56-57 OPERATING CORP,,409,WEST   56 STREET,,NEW YORK,NY,10019,2129299404,20
Parking Garage,1259179,36-36 PRINCE PARKING LLC,,36-36,PRINCE STREET,,FLUSHING,NY,11354,7183580001,162
Parking Garage,1263718,WETHEROLE LLC,,65-74,WETHEROLE STREET,,REGO PARK,NY,11374,7188969896,25
Parking Garage,1269282,126TH STREET PARKING CORP,,418,WEST  127 STREET,,NEW YORK,NY,10027,7187880066,36
Parking Garage,1278457,"QP EAST 36TH STREET, LLC.",,221-235,EAST   36 STREET,,NEW YORK,NY,10016,2128322066,64
Parking Garage,1280518,QUIK PARK WEST 62ND ST LLC,,140,WEST   65 STREET,,NEW YORK,NY,10023,2128322066,721
Parking Garage,1281648,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,2201,NOSTRAND AVENUE,,BROOKLYN,NY,11210,2125025490,502
Parking Garage,1290457,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",,3804,NOSTRAND AVENUE,,BROOKLYN,NY,11235,2122652239,69
Parking Garage,1290964,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,100,WEST   93 STREET,,NEW YORK,NY,10025,2125025490,127
Parking Garage,1292226,LA FAMILIA PARKING GARAGE CORP.,,2346,RYER AVENUE,,BRONX,NY,10458,7188293655,40
Parking Garage,1295462,PARAMOUNT CAR PARK LLC,,353,4 AVENUE,,BROOKLYN,NY,11215,2122216111,60
Parking Garage,1298768,LEXINGTON 58 PARKING LLC,,150,EAST   58 STREET,,NEW YORK,NY,10022,2126869800,260
Parking Garage,1300424,"GM PARKING GROUP, INC.",,116,NOSTRAND AVENUE,,BROOKLYN,NY,11205,8604600523,50
Parking Garage,1304852,200 WEA PARKING CORP,,200,WEST END AVENUE,,NEW YORK,NY,10023,7187880066,76
Parking Garage,1307111,ENTERPRISE 60 WEST LLC.,,10,WEST END AVENUE,,NEW YORK,NY,10023,2126270012,150
Parking Garage,1307224,LIBERTY VIEW PARKING LLC,,2,RIVER TERRACE,,NEW YORK,NY,10282,2126869800,369
Parking Garage,1307336,"TUNNEL PARTNERS, L.L.C.",,300,EAST   34 STREET,,NEW YORK,NY,10016,2124316016,148
Parking Garage,1308679,"WINDSOR GARAGE PARTNERS, LLC",,332,EAST   76 STREET,,NEW YORK,NY,10021,2122886969,290
Parking Garage,1310031,RL MERCER STREET LLC,,40,MERCER STREET,,NEW YORK,NY,10013,212832066,100
Parking Garage,1312902,200 CPS GARAGE PARTNERS LLC,,200,WEST   59 STREET,,NEW YORK,NY,10019,2122651078,198
Parking Garage,1317521,GM PARKING GROUP INC,,2990,JEROME AVENUE,,BRONX,NY,10468,7189332044,120
Parking Garage,1318572,HEIGHTS MANAGEMENT 67 LLC,,216-222,EAST   67 STREET,,NEW YORK,NY,10065,7187882109,39
Parking Garage,1319920,TOWNHOUSE PARKING LLC,,177,EAST   73 STREET,,NEW YORK,NY,10021,2122881798,115
Parking Garage,1321864,QUIK PARK TRIBECA LLC,,450,WASHINGTON STREET,,NEW YORK,NY,10013,2128322066,166
Parking Garage,1328217,WILLBE PARKING LLC,,318,EAST   15 STREET,,NEW YORK,NY,10003,2129299409,30
Parking Garage,1335541,PROPARK AMERICA NEW YORK LLC,,21,COOK STREET,,BROOKLYN,NY,11206,7182467275,94
Parking Garage,1338536,CENTRAL PARKING SYSTEM OF NEW YORK INC,,545,EAST  116 STREET,,NEW YORK,NY,10029,2125025490,"1,186"
Parking Garage,1340237,NYULMC A GARAGE CORP.,,530,1 AVENUE,,NEW YORK,NY,10016,2127367171,130
Parking Garage,1344442,SOY PARKING LLC,,524,EAST   73 STREET,,NEW YORK,NY,10021,2124521324,320
Parking Garage,1347111,1345 LEASEHOLD LLC,1345 GARAGE,1341,6 AVENUE,,NEW YORK,NY,10019,2127526790,341
Parking Garage,1349895,HEIGHTS MANAGEMENT 176 LLC,,4162,BROADWAY,,NEW YORK,NY,10033,3476139817,163
Parking Garage,1353164,AMABLE PARKING CORP,,3795,10 AVENUE,,NEW YORK,NY,10034,2125691722,40
Parking Garage,1354465,PARK 139TH LLC.,,29,WEST 138TH STREET,,NEW YORK,NY,10037,2122340882,72
Parking Garage,1357129,PARK 70 LLC,,400,EAST   70 STREET,,NEW YORK,NY,10021,2123272626,56
Parking Lot,364804,"BOYCE-EL, IRVINE",,670,HALSEY STREET,74,BROOKLYN,NY,11233,7185748627,15
Parking Lot,365621,ST JOSEPH'S COLLEGE NEW YORK,,222,VANDERBILT AVENUE,226,BROOKLYN,NY,11205,7186366820,45
Parking Lot,366862,"TROMINO JR, JOHN",J&L PARKING,319,PACIFIC STREET,323 PACIFIC AVE,BKLYN,NY,11201,9089570585,50
Parking Lot,427285,69 WARREN STREET PARKING CORP,,67,WARREN STREET,69,NEW YORK,NY,10007,2122335688,50
Parking Lot,427820,JEMPTY & SCHNEIDER THOMAS,J & S PARKING,1367,WHITE PLAINS ROAD,,BRONX,NY,10462,7182485736,20
Parking Lot,427881,SAMI'S SERVICE STATION INC,RAAMCO,4275,BROADWAY,,NEW YORK,NY,10033,2129283112,50
Parking Lot,429477,KINNEY SYSTEM INC,,253,WEST   47 STREET,,NEW YORK,NY,10036,2128894444,41
Parking Lot,469004,A R WALKER & COMPANY INC,,161,WEST   82 STREET,,NEW YORK,NY,10024,2127245803,15
